id,release,n_0047,n_0050,n_0052,n_0061,n_0067,n_0075,n_0078,n_0091,n_0108,n_0109,o_0176,o_0264,c_0466,c_0500,c_0638,c_0699,c_0738,c_0761,c_0770,c_0838,c_0870,c_0980,c_1145,c_1158,c_1189,c_1223,c_1227,c_1244,c_1259,service_a,service_b
3951,b,1,1,1,1,0.7857142857142857,1,0.5333333333333333,1,0.5333333333333333,0.0625,329,7,a,b,d,c,a,b,b,a,a,a,c,a,b,c,a,d,h,0,0
5613,b,1,1,1,1,0.5714285714285714,1,0.4333333333333333,1,0.4333333333333333,0.125,222,7,a,c,b,c,a,c,c,a,a,c,c,g,b,c,a,b,c,0,0
993,a,1,1,1,1,0.8571428571428571,1,0.8666666666666667,1,0.8666666666666667,0.1875,262,7,a,b,d,b,a,b,b,a,b,a,b,g,b,c,a,d,n,1,0
11377,b,1,1,1,1,0.8571428571428571,1,0.1666666666666666,1,0.1666666666666666,0.0,369,5,c,b,b,c,a,b,b,a,b,a,b,b,b,c,b,b,i,1,1
7517,a,1,1,1,1,0.0714285714285714,1,0.2666666666666666,1,0.2666666666666666,0.0,43,7,a,a,b,c,a,b,b,a,a,b,a,a,b,a,b,a,n,1,1
4041,c,1,1,1,1,0.8571428571428571,1,0.6,1,0.6,0.125,317,5,b,c,e,b,a,b,d,b,b,c,b,c,a,c,a,a,v,1,0
16896,b,1,1,1,1,0.6428571428571429,1,0.4666666666666667,1,0.4666666666666667,0.0625,252,5,b,g,d,c,a,b,b,a,b,c,b,c,b,c,b,d,c,0,0
3251,a,1,1,1,1,0.6428571428571429,1,0.0666666666666666,1,0.0666666666666666,0.0,127,1,a,f,b,c,a,c,c,b,a,c,c,i,b,c,b,b,i,1,0
5934,b,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.125,352,7,b,h,d,b,a,b,b,a,b,c,b,g,b,c,a,d,n,1,0
11188,a,1,1,1,1,0.3571428571428571,1,0.7333333333333333,1,0.7333333333333333,0.375,54,4,a,a,c,b,a,b,d,b,b,a,b,e,a,c,a,c,e,0,0
287,c,1,1,1,1,0.6428571428571429,1,0.9666666666666668,1,0.9666666666666668,0.0,195,6,b,a,b,b,a,b,d,b,a,a,c,c,a,c,a,b,h,0,0
7415,a,1,1,1,1,0.9285714285714286,1,0.7,1,0.7,0.0625,358,6,a,i,d,b,a,a,d,a,b,a,b,b,a,a,a,d,w,1,1
2555,a,1,1,1,1,0.4285714285714285,1,0.6333333333333333,1,0.6333333333333333,0.125,97,5,a,a,d,b,a,b,b,b,a,c,c,c,b,c,b,d,p,0,0
8003,a,1,1,1,1,0.6428571428571429,1,0.9333333333333332,1,0.9333333333333332,0.125,216,5,c,a,e,b,a,b,b,a,b,c,b,c,b,c,a,f,w,1,1
6241,a,1,1,1,1,0.7857142857142857,1,0.9333333333333332,1,0.9333333333333332,0.1875,201,4,a,a,d,b,a,a,d,a,b,a,b,e,a,c,a,d,v,0,0
2674,c,1,1,1,1,0.1428571428571428,1,0.4666666666666667,1,0.4666666666666667,0.375,44,1,b,h,b,b,a,b,b,b,a,c,c,i,b,c,a,a,u,1,1
13455,a,1,1,1,1,0.4285714285714285,1,0.3333333333333333,1,0.3333333333333333,0.0,154,7,b,a,d,c,a,b,b,a,b,b,b,g,b,a,b,d,u,0,0
2111,c,1,1,1,1,0.0714285714285714,1,0.3333333333333333,1,0.3333333333333333,0.125,30,4,b,b,b,c,a,b,b,b,a,b,a,e,b,c,a,b,i,1,1
17460,b,1,1,1,1,0.5,1,0.7666666666666667,1,0.7666666666666667,0.125,190,7,c,b,e,b,a,b,b,a,a,b,a,g,b,a,a,f,e,1,1
17188,b,1,1,1,1,0.9285714285714286,1,0.3333333333333333,1,0.3333333333333333,0.0,369,5,a,a,b,c,a,a,a,a,a,a,b,c,b,c,a,b,m,0,0
17163,a,1,1,1,1,0.1428571428571428,1,0.2666666666666666,1,0.2666666666666666,0.1875,36,2,a,h,b,b,a,c,c,b,a,c,a,k,b,c,b,b,b,0,0
9915,b,1,1,1,1,0.7142857142857143,1,0.5333333333333333,1,0.5333333333333333,0.1875,206,5,a,a,d,b,a,b,b,a,b,a,b,f,b,c,a,d,e,1,1
14630,c,1,1,1,1,0.7142857142857143,1,0.1333333333333333,1,0.1333333333333333,0.0,321,3,b,h,b,b,a,c,c,b,a,b,c,e,b,c,a,b,h,0,0
2758,b,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.0,369,7,b,b,d,c,a,b,b,a,b,c,b,g,b,c,a,d,b,0,0
12873,a,1,1,1,1,0.0714285714285714,1,0.3666666666666665,1,0.3666666666666665,0.125,32,4,b,c,c,c,a,b,b,b,a,c,c,e,b,c,a,c,w,0,0
12761,c,1,1,1,1,0.3571428571428571,1,0.4333333333333333,1,0.4333333333333333,0.125,71,0,b,e,b,b,a,c,c,b,a,c,c,j,b,c,a,b,e,0,0
17931,a,1,1,1,1,0.5,1,0.6666666666666666,1,0.6666666666666666,0.0,199,4,a,a,d,c,a,b,d,a,b,b,b,e,a,c,a,d,b,0,0
15023,a,1,1,1,1,0.0714285714285714,1,0.3666666666666665,1,0.3666666666666665,0.1875,24,5,b,b,c,b,a,c,c,b,a,a,b,b,b,c,a,c,e,0,0
17473,a,1,1,1,1,0.7142857142857143,1,0.4,1,0.4,0.1875,152,7,a,i,b,b,a,b,d,b,b,a,b,a,a,c,a,b,h,1,1
15452,a,1,1,1,1,0.7857142857142857,1,0.4,1,0.4,0.125,247,8,b,a,d,b,a,c,c,a,a,c,c,a,b,c,a,d,e,0,0
13702,b,1,1,1,1,0.8571428571428571,1,0.3666666666666665,1,0.3666666666666665,0.0,369,7,b,a,d,a,a,b,d,a,a,b,c,f,a,c,a,d,n,1,0
16359,a,1,1,1,1,0.6428571428571429,1,0.6666666666666666,1,0.6666666666666666,0.125,137,2,b,h,d,c,a,c,c,a,b,c,b,k,b,a,a,d,B,0,0
11527,b,1,1,1,1,0.6428571428571429,1,0.0333333333333333,1,0.0333333333333333,0.0,297,1,b,b,b,c,a,b,b,b,a,c,c,i,b,c,b,b,n,1,1
12964,a,1,1,1,1,0.9285714285714286,1,0.1,1,0.1,0.0,316,2,a,b,b,c,a,b,b,a,b,d,b,k,b,c,b,b,n,1,0
2732,a,1,1,1,1,0.0,1,0.3,1,0.3,0.1875,7,1,b,h,c,b,a,b,d,b,b,b,b,i,a,c,a,c,j,0,0
9139,a,1,1,1,1,0.3571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0625,104,2,b,a,b,c,a,a,d,a,a,b,a,k,a,c,a,a,u,0,0
17364,a,1,1,1,1,0.1428571428571428,1,0.2666666666666666,1,0.2666666666666666,0.125,51,4,c,h,b,b,a,a,a,b,a,b,c,e,b,c,a,b,p,0,0
8011,b,1,1,1,1,0.4285714285714285,1,0.2,1,0.2,0.125,123,4,b,a,d,b,a,b,b,b,a,c,a,k,b,c,a,d,b,0,0
13692,b,1,1,1,1,0.8571428571428571,1,0.3,1,0.3,0.0625,364,5,a,a,d,c,a,b,b,a,a,a,c,b,b,c,a,d,b,0,0
12690,a,1,1,1,1,0.9285714285714286,1,0.9666666666666668,1,0.9666666666666668,0.125,358,5,b,a,d,b,a,c,c,a,a,c,a,c,b,c,a,d,w,0,0
6118,c,1,1,1,1,0.9285714285714286,1,0.1666666666666666,1,0.1666666666666666,0.0,318,4,a,a,b,c,a,b,b,a,a,c,c,e,b,c,a,b,u,1,0
14601,a,1,1,1,1,0.1428571428571428,1,0.1333333333333333,1,0.1333333333333333,0.0,36,4,b,f,b,c,a,b,b,a,b,a,b,e,b,c,b,b,n,1,1
5939,b,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.125,352,7,c,h,d,b,a,b,b,a,b,c,b,g,b,a,a,d,n,1,1
11920,b,1,1,1,1,0.4285714285714285,1,0.3666666666666665,1,0.3666666666666665,0.125,157,1,a,c,d,b,a,b,d,a,b,a,b,i,a,c,a,d,e,0,1
6494,b,1,1,1,1,0.7142857142857143,1,0.6666666666666666,1,0.6666666666666666,0.125,239,5,a,b,d,b,a,b,b,a,a,a,a,c,b,c,a,d,n,1,1
1997,c,1,1,1,1,0.2142857142857142,1,0.7,1,0.7,0.1875,31,4,c,i,b,b,a,b,b,b,b,c,b,e,b,c,a,b,e,0,0
8159,c,1,1,1,1,0.2142857142857142,1,0.2,1,0.2,0.0625,45,2,b,h,b,b,a,b,d,b,b,c,b,k,a,c,a,b,b,0,0
6002,a,1,1,1,1,0.8571428571428571,1,0.8333333333333334,1,0.8333333333333334,0.0625,366,8,a,a,e,b,a,b,b,a,b,c,b,g,b,c,a,f,w,0,0
1663,a,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.0,369,5,b,a,d,c,a,b,d,a,b,d,b,b,a,a,a,d,B,0,0
14324,a,1,1,1,1,0.8571428571428571,1,0.1333333333333333,1,0.1333333333333333,0.0625,241,1,c,a,b,c,a,b,b,b,a,b,c,i,b,c,a,b,i,1,1
6021,a,1,1,1,1,0.9285714285714286,1,0.4666666666666667,1,0.4666666666666667,0.0625,315,8,a,a,e,c,a,b,b,a,b,b,b,d,b,c,a,f,n,1,1
10209,b,1,1,1,1,0.2857142857142857,1,0.5,1,0.5,0.125,73,0,a,h,d,b,a,b,d,b,a,b,c,j,a,c,a,d,l,0,1
1070,c,1,1,1,1,0.7857142857142857,1,0.6,1,0.6,0.125,271,5,a,a,b,a,a,b,b,a,b,b,b,c,b,c,a,b,n,1,0
12590,c,1,1,1,1,1.0,1,0.6333333333333333,1,0.6333333333333333,0.0625,369,6,a,a,d,b,a,b,b,a,b,a,b,h,b,c,a,d,n,1,0
4330,a,1,1,1,1,0.4285714285714285,1,0.6666666666666666,1,0.6666666666666666,0.25,62,4,a,a,e,b,a,b,d,b,b,b,b,e,a,c,a,a,e,0,0
4944,b,1,1,1,1,0.7857142857142857,1,0.2,1,0.2,0.0,329,6,b,f,b,c,a,b,b,a,b,a,b,b,b,c,b,b,n,1,0
5854,b,1,1,1,1,0.5714285714285714,1,0.1,1,0.1,0.0625,132,4,c,d,b,c,a,b,b,b,a,c,c,e,b,c,a,b,i,1,0
10506,c,1,1,1,1,0.5714285714285714,1,0.6333333333333333,1,0.6333333333333333,0.125,205,5,a,a,b,b,a,b,b,a,b,b,b,b,b,a,a,b,h,0,0
11481,c,1,1,1,1,0.8571428571428571,1,0.8666666666666667,1,0.8666666666666667,0.0625,322,8,a,h,d,b,a,b,b,a,b,c,b,h,b,c,a,d,w,0,0
227,b,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.25,305,4,b,h,d,b,a,b,b,a,a,c,a,e,b,c,a,d,w,1,0
9658,b,1,1,1,1,0.6428571428571429,1,0.2333333333333333,1,0.2333333333333333,0.0,203,4,c,b,b,c,a,b,b,a,b,c,b,e,b,c,a,b,n,1,1
14079,a,1,1,1,1,0.9285714285714286,1,0.1333333333333333,1,0.1333333333333333,0.0,284,4,b,c,b,c,a,b,b,a,b,a,b,e,b,c,b,b,n,1,0
17076,b,1,1,1,1,0.6428571428571429,1,0.9,1,0.9,0.125,297,2,a,i,d,b,a,c,c,a,b,c,b,k,b,c,a,d,e,1,0
6651,b,1,1,1,1,0.7857142857142857,1,0.1666666666666666,1,0.1666666666666666,0.0,369,5,c,f,b,b,a,b,b,a,b,c,b,c,b,c,b,b,n,1,1
14323,a,1,1,1,1,0.1428571428571428,1,0.9,1,0.9,0.125,46,6,a,a,d,b,a,c,c,a,a,c,c,c,b,c,a,d,d,1,1
13007,c,1,1,1,1,1.0,1,0.2333333333333333,1,0.2333333333333333,0.0,328,7,a,b,b,b,a,b,b,a,a,b,a,g,b,a,a,b,q,1,1
9846,c,1,1,1,1,0.6428571428571429,1,0.0666666666666666,1,0.0666666666666666,0.0,156,2,c,f,b,c,a,b,b,a,a,c,c,k,b,c,b,b,i,1,1
13205,a,1,1,1,1,0.2142857142857142,1,0.7,1,0.7,0.0,73,5,b,a,d,c,a,c,c,a,a,c,a,c,b,a,b,d,n,1,0
13975,b,1,1,1,1,0.5,1,0.3,1,0.3,0.0,281,7,a,a,b,a,a,b,b,a,b,a,b,a,b,c,a,b,h,0,0
1405,a,1,1,1,1,0.7142857142857143,1,0.5,1,0.5,0.1875,96,5,b,a,b,b,a,c,c,b,a,c,c,b,b,c,a,a,n,1,1
5660,a,1,1,1,1,0.6428571428571429,1,0.2,1,0.2,0.0625,147,4,b,h,b,c,a,c,c,b,a,c,c,e,b,c,a,b,v,0,0
13987,a,1,1,1,1,0.0,1,0.4,1,0.4,0.1875,13,4,a,d,c,b,a,b,b,a,b,c,b,e,b,c,a,c,p,1,1
10793,b,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.0,369,8,b,b,e,c,a,b,b,a,b,a,b,d,b,c,a,a,n,1,0
3515,a,1,1,1,1,0.1428571428571428,1,0.9333333333333332,1,0.9333333333333332,0.625,78,4,a,e,e,b,a,a,d,a,a,c,c,e,a,c,a,f,e,0,0
5633,b,1,1,1,1,0.9285714285714286,1,0.8666666666666667,1,0.8666666666666667,0.125,327,9,b,a,d,b,a,b,b,a,b,c,b,d,b,a,a,d,e,1,1
5811,a,1,1,1,1,0.5714285714285714,1,0.9333333333333332,1,0.9333333333333332,0.1875,219,3,c,a,d,b,a,c,c,a,b,c,b,e,b,c,a,d,e,0,0
9954,c,1,1,1,1,0.7142857142857143,1,0.3333333333333333,1,0.3333333333333333,0.0625,230,6,b,b,b,c,a,b,b,a,a,c,b,b,b,c,a,b,j,0,0
16689,b,1,1,1,1,0.7857142857142857,1,0.7,1,0.7,0.125,280,7,b,a,d,b,a,b,b,a,b,c,b,g,b,c,a,d,n,1,1
5516,a,1,1,1,1,0.7142857142857143,1,0.6333333333333333,1,0.6333333333333333,0.0,330,10,a,a,b,c,a,b,b,a,a,c,c,d,b,c,a,b,n,1,1
16700,b,1,1,1,1,0.5714285714285714,1,0.4333333333333333,1,0.4333333333333333,0.0,222,4,b,a,d,b,a,c,c,a,a,a,c,k,b,a,a,d,d,0,0
4849,c,1,1,1,1,0.3571428571428571,1,0.8333333333333334,1,0.8333333333333334,0.0625,143,4,c,a,e,b,a,b,b,a,a,c,c,e,b,c,a,f,p,0,0
7804,a,1,1,1,1,0.7857142857142857,1,0.1333333333333333,1,0.1333333333333333,0.0,369,5,c,f,b,c,a,a,a,a,b,b,b,c,b,c,b,b,p,0,0
8449,c,1,1,1,1,0.6428571428571429,1,0.8,1,0.8,0.25,114,6,a,b,d,c,a,b,b,b,b,b,b,b,b,c,b,d,B,0,0
6484,b,1,1,1,1,0.7857142857142857,1,0.2333333333333333,1,0.2333333333333333,0.0625,329,5,c,a,d,c,a,b,b,a,a,c,a,b,b,c,a,d,n,1,1
2253,a,1,1,1,1,0.8571428571428571,1,0.8,1,0.8,0.0625,339,4,b,a,d,b,a,c,c,a,b,c,b,e,b,c,a,d,e,0,0
11715,b,1,1,1,1,0.5,1,0.4333333333333333,1,0.4333333333333333,0.125,149,0,c,a,d,b,a,b,b,a,a,c,c,j,b,c,a,d,e,0,0
8798,c,1,1,1,1,0.9285714285714286,1,0.3333333333333333,1,0.3333333333333333,0.0625,362,6,b,a,b,c,a,a,a,a,b,a,b,b,b,c,a,a,i,1,1
12935,a,1,1,1,1,0.7142857142857143,1,0.3,1,0.3,0.0,330,5,b,a,b,b,a,c,c,a,a,d,a,f,b,a,b,b,G,1,1
7158,a,1,1,1,1,0.5,1,0.7666666666666667,1,0.7666666666666667,0.125,193,4,a,i,c,b,a,b,b,a,a,a,b,e,b,a,a,c,e,1,0
5194,b,1,1,1,1,0.0,1,0.5333333333333333,1,0.5333333333333333,0.125,23,5,a,a,b,b,a,b,b,b,b,a,b,c,b,c,a,b,e,0,0
590,c,1,1,1,1,0.3571428571428571,1,0.4,1,0.4,0.125,91,5,b,c,b,b,a,c,c,b,a,b,c,c,b,c,a,b,n,1,0
5715,a,1,1,1,1,0.4285714285714285,1,0.1666666666666666,1,0.1666666666666666,0.0625,131,4,a,b,b,b,a,b,d,b,b,b,b,e,a,c,a,a,i,1,1
3845,a,1,1,1,1,0.1428571428571428,1,0.8,1,0.8,0.4375,25,4,a,h,b,b,a,c,c,b,b,c,b,e,b,c,a,b,u,0,0
11000,c,1,1,1,1,0.2857142857142857,1,0.5,1,0.5,0.0,110,2,b,b,b,c,a,c,c,b,a,c,c,k,b,a,a,b,v,1,0
16046,c,1,1,1,1,0.0,1,0.5666666666666667,1,0.5666666666666667,0.0625,9,4,a,e,b,c,a,c,c,b,b,c,b,i,b,c,a,b,n,1,1
16669,c,1,1,1,1,0.8571428571428571,1,0.4,1,0.4,0.0,345,7,a,b,b,c,a,c,c,a,b,c,b,a,b,c,b,a,n,1,0
1839,a,1,1,1,1,0.7857142857142857,1,0.4666666666666667,1,0.4666666666666667,0.0,332,6,c,a,d,c,a,b,b,a,b,a,b,f,b,c,a,d,p,0,0
1188,b,1,1,1,1,0.2857142857142857,1,0.3,1,0.3,0.0,149,7,b,a,b,c,a,b,b,a,a,a,c,h,b,c,a,b,n,1,0
5161,b,1,1,1,1,0.8571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0625,290,4,b,h,b,c,a,b,b,b,b,c,b,j,b,c,a,b,D,1,1
4952,b,1,1,1,1,0.2142857142857142,1,0.2333333333333333,1,0.2666666666666666,0.0625,92,1,a,b,b,b,a,c,d,b,b,a,b,i,a,d,a,b,b,0,0
15620,c,1,1,1,1,1.0,1,0.4,1,0.4,0.0625,369,5,a,a,d,b,a,b,b,a,b,c,b,c,b,c,a,d,n,1,1
13427,a,1,1,1,1,0.3571428571428571,1,0.5,1,0.5,0.0,150,7,b,b,b,c,b,b,b,a,b,a,b,g,b,c,b,b,a,0,0
5999,c,1,1,1,1,0.8571428571428571,1,0.7333333333333333,1,0.7333333333333333,0.0625,267,4,a,c,d,b,a,b,b,a,b,c,b,e,b,c,a,d,k,0,0
14379,c,1,1,1,1,0.6428571428571429,1,0.8666666666666667,1,0.8666666666666667,0.125,156,4,a,d,d,b,a,b,b,a,a,c,a,e,b,c,a,d,u,0,0
12493,b,1,1,1,1,0.7142857142857143,1,0.3666666666666665,1,0.3666666666666665,0.125,239,5,b,a,d,b,a,b,b,a,b,c,b,c,b,c,a,d,w,0,0
10951,a,1,1,1,1,0.7142857142857143,1,0.7666666666666667,1,0.7666666666666667,0.0625,279,8,c,a,e,b,a,b,b,a,a,d,c,a,b,c,a,f,n,1,1
6502,a,1,1,1,1,0.9285714285714286,1,0.8666666666666667,1,0.8666666666666667,0.0625,316,7,a,c,d,b,a,c,c,a,b,c,b,b,b,c,a,d,b,0,0
3401,a,1,1,1,1,0.4285714285714285,1,0.1333333333333333,1,0.1333333333333333,0.0,159,3,b,c,b,c,a,b,b,a,a,c,c,e,b,c,a,a,u,1,0
1887,b,1,1,1,1,0.1428571428571428,1,0.8666666666666667,1,0.8666666666666667,0.375,59,2,b,h,c,c,a,a,a,b,b,c,b,k,b,c,a,c,h,1,0
16386,b,1,1,1,1,0.7857142857142857,1,0.7,1,0.7,0.0625,329,6,a,b,d,c,a,b,b,a,b,d,b,b,b,c,a,d,B,0,0
897,b,1,1,1,1,0.0714285714285714,1,0.3333333333333333,1,0.3333333333333333,0.0625,51,1,a,h,b,c,a,c,c,b,a,c,c,i,b,c,a,b,m,0,1
10880,b,1,1,1,1,0.6428571428571429,1,0.0666666666666666,1,0.0666666666666666,0.0,246,2,a,f,b,c,b,c,c,a,b,c,b,k,b,c,b,b,a,0,0
9371,a,1,1,1,1,0.0714285714285714,1,0.0333333333333333,1,0.0333333333333333,0.0,35,0,c,a,b,c,a,a,a,a,a,d,c,j,b,c,b,b,B,1,0
16408,a,1,1,1,1,0.6428571428571429,1,0.9333333333333332,1,0.9333333333333332,0.125,241,8,a,i,e,b,a,c,d,b,b,c,b,d,a,c,a,f,e,0,0
3374,a,1,1,1,1,0.8571428571428571,1,0.0666666666666666,1,0.0666666666666666,0.0,333,2,a,e,b,b,b,b,b,a,b,b,b,k,b,c,b,b,a,0,0
6165,c,1,1,1,1,0.7857142857142857,1,0.2333333333333333,1,0.2333333333333333,0.0,275,5,b,a,b,c,a,c,c,a,a,c,a,b,b,c,b,b,i,1,0
9967,a,1,1,1,1,0.0,1,0.1666666666666666,1,0.1666666666666666,0.0,10,0,a,c,b,c,a,b,b,a,a,b,c,j,b,c,a,b,p,1,1
2003,a,1,1,1,1,0.8571428571428571,1,0.3,1,0.3,0.0,366,7,b,a,b,b,a,a,d,a,b,b,b,g,a,c,a,a,n,1,0
2300,a,1,1,1,1,0.0714285714285714,1,0.6333333333333333,1,0.6333333333333333,0.125,19,0,c,h,d,b,a,b,b,b,a,c,c,j,b,a,a,d,e,0,0
14512,c,1,1,1,1,1.0,1,0.3666666666666665,1,0.3666666666666665,0.0,369,5,a,i,a,c,a,c,c,b,a,c,a,b,b,c,b,e,h,0,0
1818,a,1,1,1,1,0.4285714285714285,1,0.6666666666666666,1,0.6666666666666666,0.1875,85,0,a,h,d,b,a,a,d,b,b,a,b,j,a,c,a,d,e,0,0
7336,b,1,1,1,1,0.0,1,0.3,1,0.3,0.0625,17,0,a,b,b,b,a,b,d,b,a,a,c,j,a,c,b,b,m,0,1
16905,b,1,1,1,1,0.5,1,0.6666666666666666,1,0.6666666666666666,0.0625,127,5,b,h,d,c,a,a,a,a,b,a,b,b,b,a,a,d,D,0,0
15336,a,1,1,1,1,0.1428571428571428,1,0.8333333333333334,1,0.8333333333333334,0.125,46,0,c,b,d,b,a,b,b,a,a,c,c,j,b,c,a,d,e,0,0
2565,b,1,1,1,1,0.7857142857142857,1,0.7333333333333333,1,0.7333333333333333,0.0,363,4,b,a,d,a,a,b,b,a,b,b,b,e,b,c,a,d,m,1,1
12008,c,1,1,1,1,0.5714285714285714,1,0.3666666666666665,1,0.3666666666666665,0.0625,173,4,b,b,b,b,a,c,d,b,a,b,a,e,a,c,b,a,n,1,1
3621,b,1,1,1,1,0.5,1,0.2666666666666666,1,0.2666666666666666,0.0625,190,4,a,h,d,b,a,b,b,b,b,b,b,e,b,a,b,d,t,1,0
4374,b,1,1,1,1,0.9285714285714286,1,0.8333333333333334,1,0.8333333333333334,0.125,352,5,b,a,d,b,a,b,d,a,b,a,b,c,a,c,a,d,w,0,0
14868,b,1,1,1,1,0.5714285714285714,1,0.4,1,0.4,0.0,264,7,a,a,d,c,a,b,b,b,b,c,b,a,b,a,a,d,p,1,0
12263,a,1,1,1,1,0.9285714285714286,1,0.8666666666666667,1,0.8666666666666667,0.125,322,7,c,h,d,b,a,b,b,a,b,b,b,g,b,c,a,d,u,0,0
7749,b,1,1,1,1,0.4285714285714285,1,0.5666666666666667,1,0.5666666666666667,0.125,157,4,a,a,b,b,a,c,c,a,a,c,c,e,b,c,a,b,e,0,0
4839,c,1,1,1,1,0.8571428571428571,1,0.3666666666666665,1,0.3666666666666665,0.0,267,7,b,a,b,c,a,a,d,b,a,a,c,g,a,c,a,b,u,0,1
16610,b,1,1,1,1,0.8571428571428571,1,0.1333333333333333,1,0.1333333333333333,0.0,364,4,b,b,b,c,a,b,b,b,b,c,b,e,b,c,b,b,m,0,0
12010,c,1,1,1,1,0.5714285714285714,1,0.7333333333333333,1,0.7333333333333333,0.1875,132,5,a,a,e,b,a,c,c,a,b,c,b,c,b,c,b,f,v,0,0
2157,c,1,1,1,1,0.0,1,0.5666666666666667,1,0.5666666666666667,0.0,16,4,a,b,b,c,a,c,c,a,a,a,c,e,b,c,a,b,B,0,0
7024,a,1,1,1,1,0.0,1,0.3,1,0.3,0.125,10,4,c,h,b,b,a,b,b,b,a,c,c,e,b,c,a,b,e,0,0
18244,a,1,1,1,1,0.9285714285714286,1,0.5,1,0.5,0.125,329,8,c,a,d,c,a,b,b,a,a,b,c,h,b,c,a,d,n,1,0
13129,b,1,1,1,1,0.6428571428571429,1,0.6,1,0.6,0.0625,297,8,b,c,e,c,a,c,c,b,b,c,b,d,b,c,a,f,i,1,1
16169,c,1,1,1,1,0.5,1,0.9333333333333332,1,0.9333333333333332,0.1875,96,4,a,b,d,b,a,b,d,a,a,c,c,e,a,a,a,d,w,0,0
18271,a,1,1,1,1,0.5714285714285714,1,0.3,1,0.3,0.1875,113,0,b,h,d,c,a,b,d,a,a,a,c,j,a,c,a,d,u,0,0
13192,a,1,1,1,1,0.1428571428571428,1,0.5333333333333333,1,0.5333333333333333,0.0625,62,4,b,a,b,c,a,c,c,b,a,c,c,e,b,c,a,b,h,0,0
17078,b,1,1,1,1,0.6428571428571429,1,0.1,1,0.1,0.0625,133,4,a,h,b,c,a,b,d,b,a,b,c,i,a,c,a,b,m,0,0
14788,b,1,1,1,1,0.8571428571428571,1,0.7333333333333333,1,0.7333333333333333,0.125,320,5,b,a,d,b,a,b,b,a,b,a,b,b,b,c,a,d,w,0,0
218,a,1,1,1,1,0.2142857142857142,1,0.0666666666666666,1,0.0666666666666666,0.0,46,2,b,b,b,b,a,c,c,b,a,c,b,k,b,c,b,b,n,1,1
1027,c,1,1,1,1,0.2142857142857142,1,0.5333333333333333,1,0.5333333333333333,0.125,58,4,b,h,b,b,a,c,c,b,a,d,c,e,b,c,a,b,e,0,0
15712,b,1,1,1,1,0.5,1,0.8333333333333334,1,0.8333333333333334,0.25,190,4,b,a,e,b,a,b,b,a,a,c,c,j,b,a,a,f,e,0,0
7464,c,1,1,1,1,0.2857142857142857,1,0.0333333333333333,1,0.0333333333333333,0.0,55,0,b,b,b,c,b,b,b,b,b,d,b,j,b,c,b,b,a,0,0
4628,c,1,1,1,1,0.5714285714285714,1,0.8333333333333334,1,0.8333333333333334,0.1875,134,7,c,a,e,b,a,b,b,a,b,c,b,g,b,c,a,f,e,0,0
8589,a,1,1,1,1,0.6428571428571429,1,0.4,1,0.4,0.0,254,5,c,b,d,c,a,b,b,a,b,a,b,b,b,c,a,d,G,1,1
6212,a,1,1,1,1,0.4285714285714285,1,0.3666666666666665,1,0.3666666666666665,0.0625,131,4,a,a,b,b,a,c,c,b,a,c,c,e,b,c,b,b,u,0,0
13021,b,1,1,1,1,0.4285714285714285,1,0.9666666666666668,1,0.9666666666666668,0.25,103,1,b,h,e,b,a,b,d,a,b,a,b,i,a,c,a,a,i,1,0
17174,a,1,1,1,1,0.9285714285714286,1,0.5,1,0.5,0.125,322,6,a,b,d,c,a,b,b,a,b,a,b,f,b,c,a,d,j,1,1
1973,a,1,1,1,1,0.4285714285714285,1,0.2333333333333333,1,0.2333333333333333,0.0625,159,4,c,a,b,c,a,b,b,b,a,b,a,e,b,c,a,b,n,1,1
12915,b,1,1,1,1,0.6428571428571429,1,0.1666666666666666,1,0.1666666666666666,0.0,297,1,a,a,d,c,a,a,d,a,b,a,b,i,a,a,a,d,B,0,0
664,a,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.0,369,6,a,a,d,b,a,c,c,a,b,b,b,b,b,a,b,d,d,1,1
5263,c,1,1,1,1,0.5,1,0.2,1,0.2,0.0,87,6,b,b,b,c,a,a,a,a,a,c,b,f,b,c,b,b,u,1,0
10460,a,1,1,1,1,0.9285714285714286,1,0.8666666666666667,1,0.8666666666666667,0.125,359,4,a,a,d,b,a,a,a,a,a,b,a,e,b,c,a,d,w,0,0
7669,a,1,1,1,1,0.2142857142857142,1,0.9,1,0.9,0.125,61,7,a,a,d,b,a,a,a,a,b,b,b,a,b,c,a,d,h,0,0
1347,a,1,1,1,1,0.7857142857142857,1,0.4333333333333333,1,0.4333333333333333,0.125,215,4,c,a,d,c,a,c,c,b,a,c,a,k,b,c,a,d,i,1,1
